gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,Churn_Probability,Risk_Level,Recommended_Action
Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,1,13-24 Months,0.6169585818807974,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.05,1,25-48 Months,0.6166761935299385,High Risk,Priority retention campaign + service engagement
Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,0,7-12 Months,0.6165773001496654,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,1743.5,1,13-24 Months,0.6165304000660032,High Risk,Priority retention campaign + service engagement
Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,1178.4,1,13-24 Months,0.6164737526478491,High Risk,Priority retention campaign + service engagement
Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,0,7-12 Months,0.6163058760177449,High Risk,Priority retention campaign + service engagement
Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.45,330.05,1,0-6 Months,0.6162254889262624,High Risk,Priority retention campaign + service engagement
Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,1,7-12 Months,0.6159366317304956,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,0,13-24 Months,0.6158076099425726,High Risk,Priority retention campaign + service engagement
Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,0,13-24 Months,0.615707630396123,High Risk,Priority retention campaign + service engagement
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,1,0-6 Months,0.6156800409457008,High Risk,Priority retention campaign + service engagement
Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,1,25-48 Months,0.6155278819707667,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,1,7-12 Months,0.6153809421207994,High Risk,Priority retention campaign + service engagement
Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,0,13-24 Months,0.6153110912070665,High Risk,Priority retention campaign + service engagement
Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2095.0,1,13-24 Months,0.6153055097991471,High Risk,Priority retention campaign + service engagement
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,1,0-6 Months,0.6152929206093544,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,2745.2,1,25-48 Months,0.6152040918481495,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.9,75.9,1,0-6 Months,0.6150187460180989,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,13-24 Months,0.6150132467151601,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,0,13-24 Months,0.6149609004189543,High Risk,Priority retention campaign + service engagement
Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,1,13-24 Months,0.6146920206274741,High Risk,Priority retention campaign + service engagement
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,1,7-12 Months,0.6146768825428562,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,1,0-6 Months,0.6143853713662698,High Risk,Priority retention campaign + service engagement
Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,1,13-24 Months,0.6142600702761968,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,0,0-6 Months,0.6141162615077986,High Risk,Priority retention campaign + service engagement
Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,0,25-48 Months,0.6140855961981565,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,2998.0,0,25-48 Months,0.6140811095166655,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,0,13-24 Months,0.6136873027252582,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.2,76.2,1,0-6 Months,0.6133919568247356,High Risk,Priority retention campaign + service engagement
Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,0,0-6 Months,0.6132082453814833,High Risk,Priority retention campaign + service engagement
Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,1,7-12 Months,0.6124951426720097,High Risk,Priority retention campaign + service engagement
Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,1,0-6 Months,0.612490559951913,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,1,0-6 Months,0.6124377703228904,High Risk,Priority retention campaign + service engagement
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,0,7-12 Months,0.6122434047305331,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,1,25-48 Months,0.612191096123325,High Risk,Priority retention campaign + service engagement
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,0,0-6 Months,0.6121884388932467,High Risk,Priority retention campaign + service engagement
Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,0,25-48 Months,0.6121075948636416,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,0,0-6 Months,0.6120337616511808,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,0,0-6 Months,0.6118921382764547,High Risk,Priority retention campaign + service engagement
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0-6 Months,0.6118250071220875,High Risk,Priority retention campaign + service engagement
Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,0,0-6 Months,0.6117864859913613,High Risk,Priority retention campaign + service engagement
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,25-48 Months,0.6116684464462466,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,0,13-24 Months,0.6115182182802454,High Risk,Priority retention campaign + service engagement
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,0,0-6 Months,0.6115142121027952,High Risk,Priority retention campaign + service engagement
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,1,13-24 Months,0.6113676445520462,High Risk,Priority retention campaign + service engagement
Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,0,7-12 Months,0.6108976092433998,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,1,0-6 Months,0.6108677777596574,High Risk,Priority retention campaign + service engagement
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,777.3,0,7-12 Months,0.6105381282389404,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,0,0-6 Months,0.6097030155151648,High Risk,Priority retention campaign + service engagement
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,0,7-12 Months,0.6095758630550377,High Risk,Priority retention campaign + service engagement
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,0,7-12 Months,0.6090068889683459,High Risk,Priority retention campaign + service engagement
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,0,7-12 Months,0.6084598980050694,High Risk,Priority retention campaign + service engagement
Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,1,13-24 Months,0.6083551140869281,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,0,0-6 Months,0.6079830402292893,High Risk,Priority retention campaign + service engagement
Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,1,13-24 Months,0.6079074647481605,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,0,13-24 Months,0.6074463613584499,High Risk,Priority retention campaign + service engagement
Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,0,13-24 Months,0.6073832176504738,High Risk,Priority retention campaign + service engagement
Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,1,0-6 Months,0.6072867873845412,High Risk,Priority retention campaign + service engagement
Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,0,0-6 Months,0.6072648925556579,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4680.05,1,25-48 Months,0.6071386486019267,High Risk,Priority retention campaign + service engagement
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,1,25-48 Months,0.6070311883310118,High Risk,Priority retention campaign + service engagement
Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.0,305.95,1,0-6 Months,0.6070240826808512,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,0,25-48 Months,0.6064106090699599,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,1,25-48 Months,0.6062979709669724,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,1,25-48 Months,0.6061293767794267,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,1,13-24 Months,0.6061120863576286,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,1,0-6 Months,0.6058797640176331,High Risk,Priority retention campaign + service engagement
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,1,7-12 Months,0.6054849657962589,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,0,0-6 Months,0.6054036846265012,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,1,7-12 Months,0.6053694773472038,High Risk,Priority retention campaign + service engagement
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,633.85,0,7-12 Months,0.6052508025376567,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,1,0-6 Months,0.6051625026207036,High Risk,Priority retention campaign + service engagement
Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,0,13-24 Months,0.6050431774585356,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,1,0-6 Months,0.6043127832799845,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,1,0-6 Months,0.6041475855427385,High Risk,Priority retention campaign + service engagement
Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0,25-48 Months,0.6040293306940783,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,0,0-6 Months,0.6037662994123218,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,1,0-6 Months,0.6036128291733273,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,1,0-6 Months,0.6035530891381924,High Risk,Priority retention campaign + service engagement
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,281.0,1,0-6 Months,0.6028507670764278,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,0,7-12 Months,0.6028269281134192,High Risk,Priority retention campaign + service engagement
Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,1312.15,1,13-24 Months,0.6027298560047121,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,0,0-6 Months,0.6024317307763561,High Risk,Priority retention campaign + service engagement
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,1,7-12 Months,0.6024263509769074,High Risk,Priority retention campaign + service engagement
Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,1,13-24 Months,0.6023031352722923,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,0,0-6 Months,0.602039861965899,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,1,25-48 Months,0.6019547748001811,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,1,0-6 Months,0.6016583743269271,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,0,0-6 Months,0.6016037247169628,High Risk,Priority retention campaign + service engagement
Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,7-12 Months,0.6014395322063513,High Risk,Priority retention campaign + service engagement
Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,0,13-24 Months,0.6009842445880815,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,1,0-6 Months,0.600701745505291,High Risk,Priority retention campaign + service engagement
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,0,13-24 Months,0.6006374132007931,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,1,13-24 Months,0.6005397422241444,High Risk,Priority retention campaign + service engagement
Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,1,13-24 Months,0.6005272656545758,High Risk,Priority retention campaign + service engagement
